Id,State,Gender,Residential,Age_years,Weight_kg,Height_cm,BMI_kg_m2,BMI_cat,BroadJump_cm,Speed20m_s,SitReach_cm,HandWallToss_no
1873,Selangor,M,Urban,7.0,22.5,118.5,16.0,Normal,101,4.9,33,2
1874,Selangor,M,Rural,7.0,17.6,113.0,13.8,Normal,103,4.9,24,3
1875,Selangor,M,Urban,7.0,23.0,121.0,15.7,Normal,133,5.1,25,9
1876,Selangor,M,Rural,7.1,24.2,122.0,16.3,Normal,121,5.5,16,10
1877,Selangor,M,Rural,7.1,27.0,118.0,19.4,Obesity,107,4.7,28,2
1878,Selangor,M,Rural,7.1,22.0,127.0,13.6,Normal,101,3.9,26,1
1879,Selangor,M,Urban,7.1,32.0,121.0,21.9,Obesity,112,5.9,26,8
1880,Selangor,M,Urban,7.1,27.5,120.0,19.1,Obesity,115,4.9,24,5
1881,Selangor,M,Rural,7.1,20.0,124.0,13.0,Thinness,99,6.0,30,8
1882,Selangor,M,Urban,7.1,18.0,116.0,13.4,Normal,94,4.7,24,2
1883,Selangor,M,Rural,7.0,19.0,112.5,15.0,Normal,132,5.1,21,4
1884,Selangor,M,Urban,7.1,23.0,127.5,14.1,Normal,84,1.6,21,6
1885,Selangor,M,Rural,7.1,22.0,121.5,14.9,Normal,104,6.0,26,4
1886,Selangor,M,Rural,7.0,21.5,115.0,16.3,Normal,109,5.0,27,7
1887,Selangor,M,Rural,7.1,21.4,122.0,14.4,Normal,124,4.7,19,3
1888,Selangor,M,Rural,7.0,19.0,112.0,15.1,Normal,133,6.4,24,3
1889,Selangor,M,Rural,7.0,23.0,121.0,15.7,Normal,105,5.0,21,8
1890,Selangor,M,Rural,7.1,18.0,119.0,12.7,Thinness,94,4.4,31,2
1891,Selangor,M,Urban,7.1,22.9,124.2,14.8,Normal,93,5.6,35,4
1892,Selangor,M,Urban,7.0,35.0,128.3,21.3,Obesity,69,4.5,23,7
1893,Selangor,M,Rural,7.0,45.0,125.0,28.8,Obesity,65,5.9,32,3
1894,Selangor,M,Rural,7.1,29.0,129.0,17.4,Overweight,77,4.8,29,4
1895,Selangor,M,Urban,7.1,14.9,108.0,12.8,Thinness,121,4.8,33,4
1896,Selangor,M,Urban,7.0,21.2,117.0,15.5,Normal,114,5.2,28,9
1897,Selangor,M,Urban,7.1,18.6,119.0,13.1,Thinness,97,4.4,27,6
1898,Selangor,M,Urban,7.1,17.0,111.5,13.7,Normal,92,4.6,28,1
1899,Selangor,M,Urban,7.1,22.6,125.0,14.5,Normal,103,5.0,22,9
1900,Selangor,M,Urban,7.0,18.4,111.0,14.9,Normal,93,5.2,29,1
1901,Selangor,M,Rural,7.1,17.9,109.2,15.0,Normal,101,5.2,26,7
1902,Selangor,M,Urban,7.0,25.8,120.5,17.8,Overweight,89,5.2,33,2
1903,Selangor,M,Urban,7.0,35.5,125.0,22.7,Obesity,92,4.8,27,3
1904,Selangor,M,Rural,7.1,19.2,116.0,14.3,Normal,107,3.9,25,6
1905,Selangor,M,Rural,7.0,25.0,125.0,16.0,Normal,107,5.1,28,1
1906,Selangor,M,Rural,7.1,21.2,113.5,16.5,Normal,110,4.3,32,10
1907,Selangor,M,Rural,7.1,22.1,121.0,15.1,Normal,83,3.8,15,4
1908,Selangor,M,Rural,7.0,21.9,115.5,16.4,Normal,126,4.5,24,10
1909,Selangor,M,Urban,7.1,37.1,125.0,23.8,Obesity,86,4.8,30,1
1910,Selangor,M,Rural,7.0,18.4,117.0,13.4,Normal,100,5.0,27,6
1911,Selangor,M,Urban,7.1,19.0,115.5,14.2,Normal,102,4.6,21,2
1912,Selangor,M,Rural,7.0,22.0,124.0,14.3,Normal,90,4.2,13,5
1913,Selangor,M,Rural,7.0,20.6,116.0,15.3,Normal,86,4.7,17,6
1914,Selangor,M,Rural,7.1,18.9,116.0,14.0,Normal,102,5.0,19,6
1915,Selangor,M,Urban,7.0,18.0,113.0,14.1,Normal,124,4.9,29,8
1916,Selangor,M,Rural,7.0,18.0,119.0,12.7,Thinness,83,4.8,30,1
1917,Selangor,M,Urban,7.0,17.0,112.0,13.6,Normal,93,4.7,28,2
1918,Selangor,M,Rural,7.1,24.0,126.0,15.1,Normal,105,4.8,25,6
1919,Selangor,M,Urban,7.0,20.0,118.9,14.1,Normal,73,5.9,23,10
1920,Selangor,M,Rural,7.1,34.0,126.0,21.4,Obesity,90,5.3,21,8
1921,Selangor,M,Urban,7.1,20.0,116.0,14.9,Normal,121,5.2,20,8
1922,Selangor,M,Rural,7.0,17.7,121.0,12.1,Severe thinness,96,4.9,27,1
1923,Selangor,M,Rural,7.1,16.0,113.0,12.5,Thinness,94,5.2,28,1
1924,Selangor,M,Rural,7.1,29.5,126.0,18.6,Overweight,81,3.1,29,9
1925,Selangor,M,Rural,7.1,24.7,126.0,15.6,Normal,113,5.1,31,1
1926,Selangor,M,Rural,7.0,19.0,114.0,14.6,Normal,96,5.3,27,2
1927,Selangor,M,Rural,7.1,20.7,116.0,15.4,Normal,85,4.9,24,4
1928,Selangor,M,Rural,7.1,23.0,119.0,16.2,Normal,88,5.0,27,10
1929,Selangor,M,Rural,7.1,22.0,123.0,14.5,Normal,152,4.5,30,8
1930,Selangor,M,Rural,7.1,42.8,124.9,27.4,Obesity,64,5.6,26,6
1931,Selangor,M,Urban,7.0,30.1,125.7,19.0,Obesity,63,5.4,18,9
1932,Selangor,M,Rural,7.1,23.0,118.0,16.5,Normal,76,4.8,26,2
1933,Selangor,M,Rural,7.1,21.0,120.0,14.6,Normal,131,3.9,29,7
1934,Selangor,M,Rural,7.0,17.0,115.4,12.8,Thinness,104,5.4,25,1
1935,Selangor,M,Urban,7.0,22.1,119.0,15.6,Normal,100,5.8,27,1
1936,Selangor,M,Rural,7.1,30.0,123.0,19.8,Obesity,93,5.2,26,7
1937,Selangor,M,Urban,7.0,21.0,115.0,15.9,Normal,129,4.2,33,4
1938,Selangor,M,Urban,7.1,19.0,114.0,14.6,Normal,132,5.2,34,8
1939,Selangor,M,Urban,7.1,20.9,113.6,16.2,Normal,122,4.7,25,9
1940,Selangor,M,Urban,7.1,24.6,117.0,18.0,Overweight,80,4.8,21,1
1941,Selangor,M,Rural,7.1,19.0,116.1,14.1,Normal,120,4.8,26,5
1942,Selangor,M,Rural,7.0,17.2,117.0,12.6,Thinness,144,5.2,21,3
1943,Selangor,M,Urban,7.1,17.0,110.0,14.0,Normal,116,5.3,26,1
1944,Selangor,M,Urban,7.0,18.3,110.5,15.0,Normal,86,5.3,24,4
1945,Selangor,M,Rural,7.1,15.9,117.0,11.6,Severe thinness,95,5.5,29,5
1946,Selangor,M,Urban,7.1,22.0,122.0,14.8,Normal,76,5.0,24,1
1947,Selangor,M,Urban,7.0,23.0,124.0,15.0,Normal,64,6.6,27,1
1948,Selangor,M,Urban,7.0,21.0,122.0,14.1,Normal,90,8.3,22,2
1949,Selangor,M,Rural,7.1,21.0,112.0,16.7,Normal,76,5.7,24,1
1950,Selangor,M,Urban,7.1,28.5,129.5,17.0,Normal,57,5.4,19,2
1951,Selangor,M,Urban,7.1,25.0,121.5,16.9,Normal,85,5.4,30,4
1952,Selangor,M,Rural,7.1,20.0,116.0,14.9,Normal,89,4.6,24,2
1953,Terengganu,M,Urban,7.0,20.0,120.0,13.9,Normal,127,3.9,30,8
1954,Terengganu,M,Rural,7.1,20.0,114.0,15.4,Normal,132,4.3,33,6
1955,Terengganu,M,Urban,7.1,29.2,123.0,19.3,Obesity,137,4.2,27,7
1956,Terengganu,M,Rural,7.1,18.2,114.5,13.9,Normal,135,4.4,28,7
1957,Terengganu,M,Urban,7.1,18.4,112.1,14.6,Normal,144,4.6,29,7
1958,Terengganu,M,Urban,7.1,20.5,122.0,13.8,Normal,102,4.4,35,6
1959,Terengganu,M,Urban,7.0,19.3,116.0,14.3,Normal,116,4.3,27,7
1960,Terengganu,M,Rural,7.0,31.0,124.0,20.2,Obesity,141,5.0,30,7
1961,Terengganu,M,Urban,7.0,19.9,114.0,15.3,Normal,106,4.6,31,6
1962,Terengganu,M,Rural,7.1,17.1,117.0,12.5,Thinness,107,5.0,32,8
1963,Terengganu,M,Urban,7.1,19.5,114.5,14.9,Normal,123,5.0,34,3
1964,Terengganu,M,Rural,7.0,19.0,120.1,13.2,Normal,114,4.2,25,5
1965,Terengganu,M,Urban,7.1,20.3,117.0,14.8,Normal,100,4.2,33,1
1966,Terengganu,M,Rural,7.1,17.0,110.0,14.0,Normal,110,4.8,30,5
1967,Terengganu,M,Rural,7.1,40.5,124.0,26.3,Obesity,107,5.4,34,7
1968,Terengganu,M,Rural,7.0,17.4,112.8,13.7,Normal,105,5.2,32,6
1969,Terengganu,M,Urban,7.1,18.0,112.0,14.3,Normal,118,5.0,24,8
1970,Terengganu,M,Rural,7.1,16.0,107.0,14.0,Normal,133,5.2,27,5
1971,Terengganu,M,Urban,7.0,16.0,107.0,14.0,Normal,95,5.2,31,8
1972,Terengganu,M,Urban,7.0,23.2,116.4,17.1,Overweight,124,4.9,19,8
1973,Terengganu,M,Urban,7.0,21.9,124.0,14.2,Normal,113,4.8,21,7
1974,Terengganu,M,Rural,7.0,18.1,111.0,14.7,Normal,108,5.2,28,4
1975,Terengganu,M,Rural,7.1,18.0,108.0,15.4,Normal,107,4.7,27,1
1976,Terengganu,M,Rural,7.1,20.6,117.0,15.0,Normal,106,5.2,29,4
1977,Terengganu,M,Urban,7.1,19.0,112.6,15.0,Normal,128,5.4,28,1
1978,Terengganu,M,Rural,7.0,31.8,131.0,18.5,Overweight,88,4.8,28,2
1979,Terengganu,M,Rural,7.0,17.0,113.0,13.3,Normal,119,4.9,24,1
1980,Terengganu,M,Urban,7.0,26.4,123.0,17.4,Overweight,95,5.3,27,5
1981,Terengganu,M,Rural,7.0,18.0,118.0,12.9,Thinness,120,5.0,24,1
1982,Terengganu,M,Rural,7.1,19.0,113.0,14.9,Normal,100,4.9,25,2
1983,Terengganu,M,Rural,7.1,17.0,111.9,13.6,Normal,108,5.1,25,1
1984,Terengganu,M,Rural,7.0,33.1,121.0,22.6,Obesity,74,5.0,27,3
1985,Terengganu,M,Urban,7.1,17.8,114.5,13.6,Normal,96,5.4,27,3
1986,Terengganu,M,Urban,7.1,18.6,110.5,15.2,Normal,102,5.0,23,2
1987,Terengganu,M,Urban,7.0,21.6,121.0,14.8,Normal,83,5.2,27,3
1988,Terengganu,M,Rural,7.1,23.0,112.8,18.1,Overweight,98,5.9,13,7
1989,Terengganu,M,Rural,7.1,20.0,114.0,15.4,Normal,89,6.0,24,6
1990,Terengganu,M,Rural,7.0,24.0,123.0,15.9,Normal,91,5.1,23,4
1991,Terengganu,M,Rural,7.0,20.0,120.5,13.8,Normal,77,5.6,23,6
1992,Terengganu,M,Rural,7.1,23.0,115.5,17.2,Overweight,96,5.2,25,1
1993,Terengganu,M,Urban,7.0,17.0,114.8,12.9,Thinness,91,5.3,23,3
1994,Terengganu,M,Urban,7.0,24.0,111.4,19.3,Obesity,82,8.0,28,1
1995,Terengganu,M,Rural,7.1,15.0,113.0,11.7,Severe thinness,101,5.5,14,1
1996,Terengganu,M,Urban,7.1,29.0,123.1,19.1,Obesity,75,5.2,23,1
1997,Terengganu,M,Rural,7.1,14.5,110.7,11.8,Severe thinness,74,6.1,25,1
1998,Terengganu,M,Rural,7.1,15.0,104.0,13.9,Normal,80,5.1,17,1
